,Date,AQI,Sample_Duration,Pollutant_Type
658,1991-06-29,38,24 HOUR,81102
659,1991-07-05,28,24 HOUR,81102
660,1991-07-11,39,24 HOUR,81102
661,1991-07-17,44,24 HOUR,81102
662,1991-07-23,37,24 HOUR,81102
663,1991-07-29,27,24 HOUR,81102
664,1991-08-04,21,24 HOUR,81102
665,1991-08-10,26,24 HOUR,81102
666,1991-09-09,32,24 HOUR,81102
667,1991-09-15,18,24 HOUR,81102
668,1991-09-21,26,24 HOUR,81102
669,1991-09-27,43,24 HOUR,81102
670,1991-10-03,54,24 HOUR,81102
671,1991-10-09,51,24 HOUR,81102
672,1991-10-15,30,24 HOUR,81102
673,1991-10-21,59,24 HOUR,81102
674,1991-10-27,15,24 HOUR,81102
675,1991-11-02,20,24 HOUR,81102
676,1991-11-08,33,24 HOUR,81102
677,1991-11-14,19,24 HOUR,81102
678,1991-11-20,17,24 HOUR,81102
679,1991-11-26,22,24 HOUR,81102
680,1991-12-02,30,24 HOUR,81102
681,1991-12-08,20,24 HOUR,81102
682,1991-12-14,17,24 HOUR,81102
683,1991-12-20,16,24 HOUR,81102
684,1991-12-26,23,24 HOUR,81102
685,1991-01-06,12,24 HOUR,81102
686,1991-01-12,17,24 HOUR,81102
687,1991-01-18,47,24 HOUR,81102
688,1991-01-24,12,24 HOUR,81102
689,1991-01-30,38,24 HOUR,81102
690,1991-02-05,35,24 HOUR,81102
691,1991-02-11,54,24 HOUR,81102
692,1991-02-17,18,24 HOUR,81102
693,1991-02-23,37,24 HOUR,81102
694,1991-03-01,15,24 HOUR,81102
695,1991-03-07,39,24 HOUR,81102
696,1991-03-13,18,24 HOUR,81102
697,1991-03-19,28,24 HOUR,81102
698,1991-03-25,47,24 HOUR,81102
699,1991-03-31,25,24 HOUR,81102
700,1991-04-06,32,24 HOUR,81102
701,1991-04-12,30,24 HOUR,81102
702,1991-04-18,14,24 HOUR,81102
703,1991-04-28,23,24 HOUR,81102
704,1991-04-30,22,24 HOUR,81102
705,1991-05-06,28,24 HOUR,81102
706,1991-05-12,33,24 HOUR,81102
707,1991-05-18,18,24 HOUR,81102
708,1991-05-24,16,24 HOUR,81102
709,1991-05-30,27,24 HOUR,81102
710,1991-06-05,21,24 HOUR,81102
711,1991-06-11,41,24 HOUR,81102
712,1991-06-17,40,24 HOUR,81102
713,1991-06-29,56,24 HOUR,81102
714,1991-07-05,44,24 HOUR,81102
715,1991-07-11,37,24 HOUR,81102
716,1991-07-17,70,24 HOUR,81102
717,1991-07-23,27,24 HOUR,81102
718,1991-07-29,33,24 HOUR,81102
719,1991-08-04,33,24 HOUR,81102
720,1991-08-10,35,24 HOUR,81102
721,1991-08-16,55,24 HOUR,81102
722,1991-08-22,49,24 HOUR,81102
723,1991-08-28,51,24 HOUR,81102
724,1991-09-03,27,24 HOUR,81102
725,1991-09-09,58,24 HOUR,81102
726,1991-09-15,31,24 HOUR,81102
727,1991-09-21,51,24 HOUR,81102
728,1991-09-27,64,24 HOUR,81102
729,1991-10-03,70,24 HOUR,81102
730,1991-10-09,54,24 HOUR,81102
731,1991-10-15,47,24 HOUR,81102
732,1991-10-21,91,24 HOUR,81102
733,1991-10-27,14,24 HOUR,81102
734,1991-11-02,24,24 HOUR,81102
735,1991-11-08,28,24 HOUR,81102
736,1991-11-14,25,24 HOUR,81102
737,1991-11-20,31,24 HOUR,81102
738,1991-11-26,33,24 HOUR,81102
739,1991-12-02,39,24 HOUR,81102
740,1991-12-08,26,24 HOUR,81102
741,1991-12-14,19,24 HOUR,81102
742,1991-12-20,12,24 HOUR,81102
743,1991-12-26,37,24 HOUR,81102
744,1992-01-01,14,24 HOUR,81102
745,1992-01-07,10,24 HOUR,81102
746,1992-01-13,7,24 HOUR,81102
747,1992-01-25,19,24 HOUR,81102
748,1992-01-31,23,24 HOUR,81102
749,1992-02-06,21,24 HOUR,81102
750,1992-02-12,21,24 HOUR,81102
751,1992-02-18,11,24 HOUR,81102
752,1992-02-24,16,24 HOUR,81102
753,1992-03-01,24,24 HOUR,81102
754,1992-03-07,25,24 HOUR,81102
755,1992-03-13,26,24 HOUR,81102
756,1992-03-19,20,24 HOUR,81102
757,1992-03-25,18,24 HOUR,81102
758,1992-03-31,22,24 HOUR,81102
759,1992-04-06,27,24 HOUR,81102
760,1992-04-12,24,24 HOUR,81102
761,1992-04-18,15,24 HOUR,81102
762,1992-04-24,24,24 HOUR,81102
763,1992-04-30,41,24 HOUR,81102
764,1992-05-06,20,24 HOUR,81102
765,1992-05-18,23,24 HOUR,81102
766,1992-05-24,17,24 HOUR,81102
767,1992-05-30,44,24 HOUR,81102
768,1992-06-05,22,24 HOUR,81102
769,1992-06-11,32,24 HOUR,81102
770,1992-06-17,39,24 HOUR,81102
771,1992-06-23,24,24 HOUR,81102
772,1992-06-29,37,24 HOUR,81102
773,1992-07-11,45,24 HOUR,81102
774,1992-07-17,23,24 HOUR,81102
775,1992-07-23,48,24 HOUR,81102
776,1992-07-29,33,24 HOUR,81102
777,1992-08-04,18,24 HOUR,81102
778,1992-08-10,18,24 HOUR,81102
779,1992-08-16,19,24 HOUR,81102
780,1992-08-22,22,24 HOUR,81102
781,1992-08-28,20,24 HOUR,81102
782,1992-09-03,23,24 HOUR,81102
783,1992-09-09,20,24 HOUR,81102
784,1992-09-15,26,24 HOUR,81102
785,1992-09-21,17,24 HOUR,81102
786,1992-09-27,16,24 HOUR,81102
787,1992-10-03,27,24 HOUR,81102
788,1992-10-09,20,24 HOUR,81102
789,1992-10-15,43,24 HOUR,81102
790,1992-10-27,28,24 HOUR,81102
791,1992-11-02,12,24 HOUR,81102
792,1992-11-08,21,24 HOUR,81102
793,1992-11-14,20,24 HOUR,81102
794,1992-11-20,11,24 HOUR,81102
795,1992-11-26,35,24 HOUR,81102
796,1992-12-02,72,24 HOUR,81102
797,1992-12-08,35,24 HOUR,81102
798,1992-12-14,46,24 HOUR,81102
799,1992-12-20,37,24 HOUR,81102
800,1992-12-26,22,24 HOUR,81102
801,1992-01-01,18,24 HOUR,81102
802,1992-01-13,9,24 HOUR,81102
803,1992-01-19,12,24 HOUR,81102
804,1992-01-25,18,24 HOUR,81102
805,1992-01-31,22,24 HOUR,81102
806,1992-02-06,21,24 HOUR,81102
807,1992-02-12,17,24 HOUR,81102
808,1992-02-18,7,24 HOUR,81102
809,1992-03-01,23,24 HOUR,81102
810,1992-03-07,34,24 HOUR,81102
811,1992-03-13,58,24 HOUR,81102
812,1992-03-19,66,24 HOUR,81102
813,1992-03-25,67,24 HOUR,81102
814,1992-03-31,64,24 HOUR,81102
815,1992-04-06,31,24 HOUR,81102
816,1992-04-12,16,24 HOUR,81102
817,1992-04-18,19,24 HOUR,81102
818,1992-04-24,31,24 HOUR,81102
819,1992-04-30,27,24 HOUR,81102
820,1992-05-06,32,24 HOUR,81102
821,1992-05-12,33,24 HOUR,81102
822,1992-05-18,24,24 HOUR,81102
823,1992-05-24,19,24 HOUR,81102
824,1992-05-30,50,24 HOUR,81102
825,1992-06-05,24,24 HOUR,81102
826,1992-06-11,44,24 HOUR,81102
827,1992-06-17,65,24 HOUR,81102
828,1992-06-23,22,24 HOUR,81102
829,1992-06-29,37,24 HOUR,81102
830,1992-07-05,44,24 HOUR,81102
831,1992-07-11,48,24 HOUR,81102
832,1992-07-17,53,24 HOUR,81102
833,1992-07-23,23,24 HOUR,81102
834,1992-08-16,31,24 HOUR,81102
835,1992-08-22,46,24 HOUR,81102
836,1992-08-28,29,24 HOUR,81102
837,1992-09-03,31,24 HOUR,81102
838,1992-09-09,31,24 HOUR,81102
839,1992-09-15,35,24 HOUR,81102
840,1992-09-21,25,24 HOUR,81102
841,1992-09-27,19,24 HOUR,81102
842,1992-10-03,38,24 HOUR,81102
843,1992-10-09,24,24 HOUR,81102
844,1992-10-15,36,24 HOUR,81102
845,1992-10-21,31,24 HOUR,81102
846,1992-10-27,23,24 HOUR,81102
847,1992-11-02,46,24 HOUR,81102
848,1992-11-08,30,24 HOUR,81102
849,1992-11-14,23,24 HOUR,81102
850,1992-11-20,17,24 HOUR,81102
851,1992-11-26,14,24 HOUR,81102
852,1992-12-02,17,24 HOUR,81102
853,1992-12-08,19,24 HOUR,81102
854,1992-12-14,6,24 HOUR,81102
855,1992-12-20,44,24 HOUR,81102
856,1992-12-26,14,24 HOUR,81102
857,1992-01-01,14,24 HOUR,81102
858,1992-01-07,9,24 HOUR,81102
859,1992-01-13,8,24 HOUR,81102
860,1992-01-19,16,24 HOUR,81102
861,1992-01-25,25,24 HOUR,81102
862,1992-01-31,27,24 HOUR,81102
863,1992-02-06,30,24 HOUR,81102
864,1992-02-12,16,24 HOUR,81102
865,1992-02-18,10,24 HOUR,81102
866,1992-02-24,25,24 HOUR,81102
867,1992-03-01,17,24 HOUR,81102
868,1992-03-07,23,24 HOUR,81102
869,1992-03-13,26,24 HOUR,81102
870,1992-03-19,21,24 HOUR,81102
871,1992-03-25,23,24 HOUR,81102
872,1992-03-31,35,24 HOUR,81102
873,1992-04-06,31,24 HOUR,81102
874,1992-04-12,20,24 HOUR,81102
875,1992-04-18,20,24 HOUR,81102
876,1992-04-24,19,24 HOUR,81102
877,1992-04-30,28,24 HOUR,81102
878,1992-05-06,45,24 HOUR,81102
879,1992-05-18,31,24 HOUR,81102
880,1992-05-24,24,24 HOUR,81102
881,1992-05-30,55,24 HOUR,81102
882,1992-06-05,31,24 HOUR,81102
883,1992-06-11,42,24 HOUR,81102
884,1992-06-17,49,24 HOUR,81102
885,1992-06-23,18,24 HOUR,81102
886,1992-06-29,36,24 HOUR,81102
887,1992-07-05,38,24 HOUR,81102
888,1992-07-11,37,24 HOUR,81102
889,1992-07-17,26,24 HOUR,81102
890,1992-07-23,23,24 HOUR,81102
891,1992-07-29,36,24 HOUR,81102
892,1992-08-04,19,24 HOUR,81102
893,1992-08-10,28,24 HOUR,81102
894,1992-08-16,41,24 HOUR,81102
895,1992-08-28,30,24 HOUR,81102
896,1992-09-03,30,24 HOUR,81102
897,1992-09-09,30,24 HOUR,81102
898,1992-09-15,33,24 HOUR,81102
899,1992-09-21,25,24 HOUR,81102
900,1992-09-27,47,24 HOUR,81102
901,1992-10-03,38,24 HOUR,81102
902,1992-10-09,27,24 HOUR,81102
903,1992-10-15,39,24 HOUR,81102
904,1992-10-21,41,24 HOUR,81102
905,1992-10-27,33,24 HOUR,81102
906,1992-11-02,20,24 HOUR,81102
907,1992-11-08,22,24 HOUR,81102
908,1992-11-14,24,24 HOUR,81102
909,1992-11-20,10,24 HOUR,81102
910,1992-11-26,15,24 HOUR,81102
911,1992-12-02,21,24 HOUR,81102
912,1992-12-08,38,24 HOUR,81102
913,1992-12-14,9,24 HOUR,81102
914,1992-12-20,40,24 HOUR,81102
915,1992-12-26,12,24 HOUR,81102
916,1992-01-01,13,24 HOUR,81102
917,1992-01-07,23,24 HOUR,81102
918,1992-01-13,11,24 HOUR,81102
919,1992-01-19,20,24 HOUR,81102
920,1992-01-25,17,24 HOUR,81102
921,1992-01-31,43,24 HOUR,81102
922,1992-02-06,32,24 HOUR,81102
923,1992-02-12,23,24 HOUR,81102
924,1992-02-18,14,24 HOUR,81102
925,1992-02-24,16,24 HOUR,81102
926,1992-03-01,25,24 HOUR,81102
927,1992-03-07,33,24 HOUR,81102
928,1992-03-19,22,24 HOUR,81102
929,1992-03-25,22,24 HOUR,81102
930,1992-03-31,24,24 HOUR,81102
931,1992-04-06,32,24 HOUR,81102
932,1992-04-12,20,24 HOUR,81102
933,1992-04-18,21,24 HOUR,81102
934,1992-04-24,18,24 HOUR,81102
935,1992-04-30,54,24 HOUR,81102
936,1992-05-06,49,24 HOUR,81102
937,1992-05-12,53,24 HOUR,81102
938,1992-05-18,43,24 HOUR,81102
939,1992-05-24,31,24 HOUR,81102
940,1992-05-30,26,24 HOUR,81102
941,1992-06-11,32,24 HOUR,81102
942,1992-06-17,57,24 HOUR,81102
943,1992-06-23,40,24 HOUR,81102
944,1992-06-29,52,24 HOUR,81102
945,1992-07-05,41,24 HOUR,81102
946,1992-07-11,55,24 HOUR,81102
947,1992-07-17,26,24 HOUR,81102
948,1992-07-23,31,24 HOUR,81102
949,1992-07-29,52,24 HOUR,81102
950,1992-08-04,31,24 HOUR,81102
951,1992-08-10,26,24 HOUR,81102
952,1992-08-16,33,24 HOUR,81102
953,1992-08-22,53,24 HOUR,81102
954,1992-08-28,44,24 HOUR,81102
955,1992-09-03,46,24 HOUR,81102
956,1992-09-09,27,24 HOUR,81102
957,1992-09-15,67,24 HOUR,81102
958,1992-09-21,31,24 HOUR,81102
959,1992-09-27,20,24 HOUR,81102
960,1992-10-03,54,24 HOUR,81102
961,1992-10-09,35,24 HOUR,81102
962,1992-10-15,34,24 HOUR,81102
963,1992-10-21,53,24 HOUR,81102
964,1992-10-27,42,24 HOUR,81102
965,1992-11-02,26,24 HOUR,81102
966,1992-11-08,40,24 HOUR,81102
967,1992-11-14,31,24 HOUR,81102
968,1992-11-20,18,24 HOUR,81102
969,1992-11-26,38,24 HOUR,81102
970,1992-12-02,27,24 HOUR,81102
971,1992-12-08,44,24 HOUR,81102
972,1992-12-14,19,24 HOUR,81102
973,1992-12-26,35,24 HOUR,81102
974,1993-01-01,18,24 HOUR,81102
975,1993-01-07,13,24 HOUR,81102
976,1993-01-19,49,24 HOUR,81102
977,1993-01-25,52,24 HOUR,81102
978,1993-01-31,69,24 HOUR,81102
979,1993-02-06,59,24 HOUR,81102
980,1993-02-12,48,24 HOUR,81102
981,1993-02-18,19,24 HOUR,81102
982,1993-02-24,18,24 HOUR,81102
983,1993-03-02,6,24 HOUR,81102
984,1993-03-08,13,24 HOUR,81102
985,1993-03-18,18,24 HOUR,81102
986,1993-03-20,18,24 HOUR,81102
987,1993-03-26,36,24 HOUR,81102
988,1993-04-01,11,24 HOUR,81102
989,1993-04-07,19,24 HOUR,81102
990,1993-04-13,19,24 HOUR,81102
991,1993-04-19,26,24 HOUR,81102
992,1993-04-25,23,24 HOUR,81102
993,1993-05-01,7,24 HOUR,81102
994,1993-05-07,19,24 HOUR,81102
995,1993-05-13,25,24 HOUR,81102
996,1993-05-19,19,24 HOUR,81102
997,1993-06-06,33,24 HOUR,81102
998,1993-06-12,51,24 HOUR,81102
999,1993-06-18,21,24 HOUR,81102
1000,1993-06-24,15,24 HOUR,81102
1001,1993-06-30,51,24 HOUR,81102
1002,1993-07-06,18,24 HOUR,81102
1003,1993-07-12,19,24 HOUR,81102
1004,1993-07-18,14,24 HOUR,81102
1005,1993-07-24,50,24 HOUR,81102
1006,1993-07-30,39,24 HOUR,81102
1007,1993-08-05,9,24 HOUR,81102
1008,1993-08-11,46,24 HOUR,81102
1009,1993-08-17,37,24 HOUR,81102
1010,1993-08-23,26,24 HOUR,81102
1011,1993-08-29,32,24 HOUR,81102
1012,1993-09-04,17,24 HOUR,81102
1013,1993-09-10,25,24 HOUR,81102
1014,1993-09-16,19,24 HOUR,81102
1015,1993-09-22,23,24 HOUR,81102
1016,1993-09-28,17,24 HOUR,81102
1017,1993-10-04,37,24 HOUR,81102
1018,1993-10-10,12,24 HOUR,81102
1019,1993-10-16,12,24 HOUR,81102
1020,1993-10-22,19,24 HOUR,81102
1021,1993-10-28,26,24 HOUR,81102
1022,1993-11-03,20,24 HOUR,81102
1023,1993-11-09,32,24 HOUR,81102
1024,1993-11-15,14,24 HOUR,81102
1025,1993-11-21,9,24 HOUR,81102
1026,1993-11-27,31,24 HOUR,81102
1027,1993-12-03,17,24 HOUR,81102
1028,1993-12-09,33,24 HOUR,81102
1029,1993-12-15,18,24 HOUR,81102
1030,1993-12-21,19,24 HOUR,81102
1031,1993-12-27,15,24 HOUR,81102
1032,1993-01-01,25,24 HOUR,81102
1033,1993-01-07,42,24 HOUR,81102
1034,1993-01-13,28,24 HOUR,81102
1035,1993-01-19,28,24 HOUR,81102
1036,1993-01-25,21,24 HOUR,81102
1037,1993-01-31,39,24 HOUR,81102
1038,1993-02-06,26,24 HOUR,81102
1039,1993-02-12,39,24 HOUR,81102
1040,1993-02-18,29,24 HOUR,81102
1041,1993-02-24,29,24 HOUR,81102
1042,1993-03-02,8,24 HOUR,81102
1043,1993-03-08,17,24 HOUR,81102
1044,1993-03-14,14,24 HOUR,81102
1045,1993-03-20,17,24 HOUR,81102
1046,1993-03-26,31,24 HOUR,81102
1047,1993-04-01,18,24 HOUR,81102
1048,1993-04-07,23,24 HOUR,81102
1049,1993-04-13,20,24 HOUR,81102
1050,1993-04-19,24,24 HOUR,81102
1051,1993-04-25,21,24 HOUR,81102
1052,1993-05-01,9,24 HOUR,81102
1053,1993-05-07,19,24 HOUR,81102
1054,1993-05-13,25,24 HOUR,81102
1055,1993-05-25,26,24 HOUR,81102
1056,1993-05-31,11,24 HOUR,81102
1057,1993-06-06,37,24 HOUR,81102
1058,1993-06-12,17,24 HOUR,81102
1059,1993-06-18,20,24 HOUR,81102
1060,1993-06-24,15,24 HOUR,81102
1061,1993-06-30,45,24 HOUR,81102
1062,1993-07-06,16,24 HOUR,81102
1063,1993-07-12,14,24 HOUR,81102
1064,1993-07-18,12,24 HOUR,81102
1065,1993-07-24,42,24 HOUR,81102
1066,1993-07-30,34,24 HOUR,81102
1067,1993-08-05,14,24 HOUR,81102
1068,1993-08-11,41,24 HOUR,81102
1069,1993-08-17,40,24 HOUR,81102
1070,1993-08-23,28,24 HOUR,81102
1071,1993-08-29,31,24 HOUR,81102
1072,1993-09-04,19,24 HOUR,81102
1073,1993-09-10,24,24 HOUR,81102
1074,1993-09-16,17,24 HOUR,81102
1075,1993-09-22,25,24 HOUR,81102
1076,1993-09-28,17,24 HOUR,81102
1077,1993-10-04,34,24 HOUR,81102
1078,1993-10-10,11,24 HOUR,81102
1079,1993-10-16,14,24 HOUR,81102
1080,1993-10-22,19,24 HOUR,81102
1081,1993-10-28,21,24 HOUR,81102
1082,1993-11-03,22,24 HOUR,81102
1083,1993-11-09,35,24 HOUR,81102
1084,1993-11-15,6,24 HOUR,81102
1085,1993-11-21,17,24 HOUR,81102
1086,1993-11-27,27,24 HOUR,81102
1087,1993-12-03,21,24 HOUR,81102
1088,1993-12-09,28,24 HOUR,81102
1089,1993-12-15,19,24 HOUR,81102
1090,1993-12-21,16,24 HOUR,81102
1091,1993-12-27,11,24 HOUR,81102
1092,1993-01-01,36,24 HOUR,81102
1093,1993-01-07,16,24 HOUR,81102
1094,1993-01-13,31,24 HOUR,81102
1095,1993-01-19,46,24 HOUR,81102
1096,1993-01-25,45,24 HOUR,81102
1097,1993-01-31,75,24 HOUR,81102
1098,1993-02-06,41,24 HOUR,81102
1099,1993-02-12,17,24 HOUR,81102
1100,1993-02-18,18,24 HOUR,81102
1101,1993-02-24,14,24 HOUR,81102
1102,1993-03-02,7,24 HOUR,81102
1103,1993-03-08,26,24 HOUR,81102
1104,1993-03-14,17,24 HOUR,81102
1105,1993-03-20,22,24 HOUR,81102
1106,1993-03-26,39,24 HOUR,81102
1107,1993-04-01,5,24 HOUR,81102
1108,1993-04-13,19,24 HOUR,81102
1109,1993-04-19,21,24 HOUR,81102
1110,1993-04-25,19,24 HOUR,81102
1111,1993-05-07,18,24 HOUR,81102
1112,1993-05-13,25,24 HOUR,81102
1113,1993-05-19,20,24 HOUR,81102
1114,1993-05-25,11,24 HOUR,81102
1115,1993-06-06,34,24 HOUR,81102
1116,1993-06-18,27,24 HOUR,81102
1117,1993-06-24,19,24 HOUR,81102
1118,1993-06-30,47,24 HOUR,81102
1119,1993-07-06,17,24 HOUR,81102
1120,1993-07-12,16,24 HOUR,81102
1121,1993-07-18,18,24 HOUR,81102
1122,1993-07-24,50,24 HOUR,81102
1123,1993-07-30,36,24 HOUR,81102
1124,1993-08-05,14,24 HOUR,81102
1125,1993-08-11,41,24 HOUR,81102
1126,1993-08-17,41,24 HOUR,81102
1127,1993-08-23,31,24 HOUR,81102
1128,1993-08-29,44,24 HOUR,81102
1129,1993-09-04,18,24 HOUR,81102
1130,1993-09-10,31,24 HOUR,81102
1131,1993-09-16,19,24 HOUR,81102
1132,1993-09-22,31,24 HOUR,81102
1133,1993-09-28,28,24 HOUR,81102
1134,1993-10-04,29,24 HOUR,81102
1135,1993-10-10,10,24 HOUR,81102
1136,1993-10-16,15,24 HOUR,81102
1137,1993-10-22,13,24 HOUR,81102
1138,1993-10-28,19,24 HOUR,81102
1139,1993-11-03,18,24 HOUR,81102
1140,1993-11-09,25,24 HOUR,81102
1141,1993-11-15,11,24 HOUR,81102
1142,1993-11-21,8,24 HOUR,81102
1143,1993-11-27,87,24 HOUR,81102
1144,1993-12-03,84,24 HOUR,81102
1145,1993-12-09,85,24 HOUR,81102
1146,1993-12-15,15,24 HOUR,81102
1147,1993-12-21,53,24 HOUR,81102
1148,1993-12-27,14,24 HOUR,81102
1149,1993-01-01,31,24 HOUR,81102
1150,1993-01-07,67,24 HOUR,81102
1151,1993-01-13,66,24 HOUR,81102
1152,1993-01-19,17,24 HOUR,81102
1153,1993-01-25,58,24 HOUR,81102
1154,1993-01-31,39,24 HOUR,81102
1155,1993-02-06,34,24 HOUR,81102
1156,1993-02-12,54,24 HOUR,81102
1157,1993-02-18,46,24 HOUR,81102
1158,1993-02-24,58,24 HOUR,81102
1159,1993-03-02,7,24 HOUR,81102
1160,1993-03-08,42,24 HOUR,81102
1161,1993-03-14,23,24 HOUR,81102
1162,1993-03-20,19,24 HOUR,81102
1163,1993-03-26,52,24 HOUR,81102
1164,1993-04-01,25,24 HOUR,81102
1165,1993-04-07,19,24 HOUR,81102
1166,1993-04-13,23,24 HOUR,81102
1167,1993-04-19,32,24 HOUR,81102
1168,1993-04-25,31,24 HOUR,81102
1169,1993-05-01,10,24 HOUR,81102
1170,1993-05-07,23,24 HOUR,81102
1171,1993-05-13,40,24 HOUR,81102
1172,1993-05-19,21,24 HOUR,81102
1173,1993-05-31,15,24 HOUR,81102
1174,1993-06-06,41,24 HOUR,81102
1175,1993-06-12,20,24 HOUR,81102
1176,1993-06-18,26,24 HOUR,81102
1177,1993-06-24,23,24 HOUR,81102
1178,1993-06-30,63,24 HOUR,81102
1179,1993-07-06,24,24 HOUR,81102
1180,1993-07-12,24,24 HOUR,81102
1181,1993-07-18,24,24 HOUR,81102
1182,1993-07-24,57,24 HOUR,81102
1183,1993-07-30,55,24 HOUR,81102
1184,1993-08-05,14,24 HOUR,81102
1185,1993-08-11,60,24 HOUR,81102
1186,1993-08-17,54,24 HOUR,81102
1187,1993-08-23,44,24 HOUR,81102
1188,1993-08-29,40,24 HOUR,81102
1189,1993-09-04,23,24 HOUR,81102
1190,1993-09-10,72,24 HOUR,81102
1191,1993-09-16,21,24 HOUR,81102
1192,1993-09-22,49,24 HOUR,81102
1193,1993-09-28,22,24 HOUR,81102
1194,1993-10-04,53,24 HOUR,81102
1195,1993-10-10,22,24 HOUR,81102
1196,1993-10-16,32,24 HOUR,81102
1197,1993-10-22,27,24 HOUR,81102
1198,1993-10-28,65,24 HOUR,81102
1199,1993-11-03,39,24 HOUR,81102
1200,1993-11-09,38,24 HOUR,81102
1201,1993-11-15,11,24 HOUR,81102
1202,1993-11-21,14,24 HOUR,81102
1203,1993-11-27,31,24 HOUR,81102
1204,1993-12-03,9,24 HOUR,81102
1205,1993-12-09,23,24 HOUR,81102
1206,1993-12-15,11,24 HOUR,81102
1207,1993-12-21,18,24 HOUR,81102
1208,1993-12-27,9,24 HOUR,81102
1209,1994-01-02,12,24 HOUR,81102
1210,1994-01-08,27,24 HOUR,81102
1211,1994-01-14,15,24 HOUR,81102
1212,1994-01-20,19,24 HOUR,81102
1213,1994-01-26,8,24 HOUR,81102
1214,1994-02-01,10,24 HOUR,81102
1215,1994-02-07,19,24 HOUR,81102
1216,1994-02-13,18,24 HOUR,81102
1217,1994-02-19,16,24 HOUR,81102
1218,1994-02-25,20,24 HOUR,81102
1219,1994-03-03,18,24 HOUR,81102
1220,1994-03-21,7,24 HOUR,81102
1221,1994-04-20,14,24 HOUR,81102
1222,1994-05-02,14,24 HOUR,81102
1223,1994-05-08,6,24 HOUR,81102
1224,1994-06-19,42,24 HOUR,81102
1225,1994-06-25,46,24 HOUR,81102
1226,1994-07-01,38,24 HOUR,81102
1227,1994-07-07,10,24 HOUR,81102
1228,1994-07-13,21,24 HOUR,81102
1229,1994-07-19,45,24 HOUR,81102
1230,1994-07-25,22,24 HOUR,81102
1231,1994-07-31,30,24 HOUR,81102
1232,1994-08-06,38,24 HOUR,81102
1233,1994-08-12,46,24 HOUR,81102
1234,1994-08-18,42,24 HOUR,81102
1235,1994-08-24,30,24 HOUR,81102
1236,1994-08-30,33,24 HOUR,81102
1237,1994-09-05,21,24 HOUR,81102
1238,1994-09-11,37,24 HOUR,81102
1239,1994-09-17,38,24 HOUR,81102
1240,1994-09-23,5,24 HOUR,81102
1241,1994-09-29,38,24 HOUR,81102
1242,1994-10-05,30,24 HOUR,81102
1243,1994-10-11,27,24 HOUR,81102
1244,1994-10-17,6,24 HOUR,81102
1245,1994-10-23,19,24 HOUR,81102
1246,1994-10-29,26,24 HOUR,81102
1247,1994-11-04,14,24 HOUR,81102
1248,1994-11-10,19,24 HOUR,81102
1249,1994-11-16,16,24 HOUR,81102
1250,1994-11-22,13,24 HOUR,81102
1251,1994-11-28,30,24 HOUR,81102
1252,1994-12-10,12,24 HOUR,81102
1253,1994-12-16,18,24 HOUR,81102
1254,1994-12-22,24,24 HOUR,81102
1255,1994-12-28,15,24 HOUR,81102
1256,1994-01-02,15,24 HOUR,81102
1257,1994-01-08,7,24 HOUR,81102
1258,1994-01-20,11,24 HOUR,81102
1259,1994-01-26,8,24 HOUR,81102
1260,1994-02-01,13,24 HOUR,81102
1261,1994-02-07,10,24 HOUR,81102
1262,1994-02-13,13,24 HOUR,81102
1263,1994-02-19,21,24 HOUR,81102
1264,1994-02-25,21,24 HOUR,81102
1265,1994-03-03,45,24 HOUR,81102
1266,1994-03-09,43,24 HOUR,81102
1267,1994-03-15,18,24 HOUR,81102
1268,1994-03-21,21,24 HOUR,81102
1269,1994-03-27,15,24 HOUR,81102
1270,1994-04-02,29,24 HOUR,81102
1271,1994-04-08,23,24 HOUR,81102
1272,1994-04-14,25,24 HOUR,81102
1273,1994-04-20,28,24 HOUR,81102
1274,1994-04-26,22,24 HOUR,81102
1275,1994-05-02,9,24 HOUR,81102
1276,1994-05-08,10,24 HOUR,81102
1277,1994-05-14,8,24 HOUR,81102
1278,1994-05-26,17,24 HOUR,81102
1279,1994-06-01,28,24 HOUR,81102
1280,1994-06-07,20,24 HOUR,81102
1281,1994-06-13,38,24 HOUR,81102
1282,1994-06-19,38,24 HOUR,81102
1283,1994-06-25,40,24 HOUR,81102
1284,1994-07-01,38,24 HOUR,81102
1285,1994-07-07,13,24 HOUR,81102
1286,1994-07-13,20,24 HOUR,81102
1287,1994-07-19,43,24 HOUR,81102
1288,1994-07-25,17,24 HOUR,81102
1289,1994-07-31,25,24 HOUR,81102
1290,1994-08-06,29,24 HOUR,81102
1291,1994-08-12,38,24 HOUR,81102
1292,1994-08-24,23,24 HOUR,81102
1293,1994-08-30,25,24 HOUR,81102
1294,1994-09-05,14,24 HOUR,81102
1295,1994-09-11,29,24 HOUR,81102
1296,1994-09-17,23,24 HOUR,81102
1297,1994-09-23,3,24 HOUR,81102
1298,1994-10-05,32,24 HOUR,81102
1299,1994-10-11,22,24 HOUR,81102
1300,1994-10-17,6,24 HOUR,81102
1301,1994-10-23,11,24 HOUR,81102
1302,1994-10-29,14,24 HOUR,81102
1303,1994-11-04,14,24 HOUR,81102
1304,1994-11-10,7,24 HOUR,81102
1305,1994-11-16,13,24 HOUR,81102
1306,1994-11-22,15,24 HOUR,81102
1307,1994-11-28,20,24 HOUR,81102
